Gene symbol	P2	P4	P6	P8	P9	W5	W6	W7	W8	W9
SQOR	49.72606134	40.45571301	47.74384057	50.33444176	33.26620642	60.7791597	86.30546274	59.31359194	88.44668895	51.88498033
SQSTM1	8.10020195	9.599451134	17.24570459	12.96239048	5.991894981	19.71007117	36.51419977	79.17584739	29.62477148	53.97465302
SRA1	30.30061295	103.5372256	30.64597043	83.79034577	49.28831563	5.503839092	10.374102	0	17.23030968	11.6537214
SRARP	1382.720812	1312.895133	1546.875905	1238.449402	1280.464171	983.2060092	1364.747635	798.0946165	1216.816383	930.8843123
SRBD1	810.3569185	853.5633605	703.6697122	754.1548972	734.1763655	799.9326912	835.6407715	738.8575443	985.7588979	812.3216468
SRC	614.2853393	1092.18117	792.7376095	935.7884712	1035.959851	1708.434341	1498.538818	2185.381123	857.3961476	1432.99627
SRCAP	138.342142	181.6372898	234.7085671	164.2130512	233.3041993	74.5148247	156.1663772	113.5415183	168.0228935	117.8277437
SRCIN1	86.98127276	56.20012407	56.36624514	61.9678234	51.60783128	70.2614122	76.10505128	301.4489734	70.88226261	84.74834821
SRD5A1	454.1429526	544.9987274	518.2172799	600.0241177	459.9683585	772.404851	698.9748058	350.2590594	334.8433739	464.9950939
SRD5A2	0	0.689040913	0.640590568	0.657754441	0	5.387101682	4.231408245	0	0	1.068938108
SRD5A3	199.4153767	140.8860863	231.6961924	186.3703436	196.7150535	156.0411117	218.0900832	396.0882032	190.7795425	165.9772993
SREBF1	1273.645445	1467.815197	1299.558168	1548.613525	1421.994668	2112.257457	1908.660698	1555.067699	1200.318468	1328.813886
SREBF2	1753.544696	1700.186252	1757.745682	1660.827903	1463.042771	1345.149617	1606.734447	2419.318429	1649.463961	1620.859438
SREK1IP1	505.6509686	578.0251675	743.9658811	695.525422	918.9544171	326.7533552	369.2798762	276.8067747	356.9421033	391.2505603
SRF	347.4349723	619.2531785	599.1615282	564.7847482	626.5870252	265.1178968	301.5483686	297.7293578	317.5171287	352.7964945
SRFBP1	811.7540709	658.248506	544.8030499	569.8772757	612.5438677	827.4971916	951.2768081	989.3709242	956.3133641	920.3537951
SRGAP1	373.0435733	119.6849324	100.3884104	121.2664974	165.9291099	132.4625643	141.7129068	207.9106411	177.2631246	147.5450889
SRGAP2	284.4933885	102.1873994	104.9206189	61.9646026	57.3628189	290.6941147	231.7116619	73.8780778	241.4378422	274.0821913
SRGAP2B	3306.26938	2798.659847	1703.340751	2905.150949	3493.356453	3562.853886	2626.254523	1852.568071	2135.137129	3403.331994
SRGAP2C	111.1964355	71.9960478	112.3849919	120.7236491	91.9022854	59.81155642	50.42070751	0	77.18169261	67.77933276
SRGAP3	211.8641419	152.2199852	188.4114075	139.3985639	136.4924859	76.43898258	106.8581723	39.57222955	112.3060578	77.80107865
SRGN	20.24176057	10.97080978	21.71520637	10.37386308	8.655623822	59.10218942	7.583504393	0	6.889944123	10.05592934
SRI	781.3218115	881.2630371	911.5667178	847.6041475	866.9706784	1123.195758	1060.181097	2469.632606	984.9749366	972.7741027
SRL	6.291029559	1.658637136	8.224134542	2.42798459	2.489526916	12.48804151	9.049079804	0	7.532976612	0.445029413
SRM	175.1248651	165.6599245	210.1941831	188.1996077	142.32151	132.4395938	144.5826541	196.7583803	158.9215182	183.3977205
SRMS	10.87736566	3.211305744	3.749122904	0.587697214	1.296577908	5.297815107	2.694383179	77.31561318	1.31037324	8.046505705
SRP14	3842.312679	3674.155697	3965.515901	4067.196817	5775.211265	3758.487386	3469.96245	3298.684971	3239.03111	3886.266051
SRP19	377.072936	475.9397732	484.866011	577.8763202	660.7072372	418.636026	365.9574247	341.564991	450.9181392	547.3171103
SRP54	711.5940628	0	0	1829.990575	636.0770347	0	0	0	0	0
SRP68	9.409551096	8.749352341	3.670333666	11.53514258	5.650136718	7.244909986	10.83205955	0	7.490061866	10.50305298
SRP72	4749.115789	3297.013897	3250.265575	2974.123571	3371.906253	3805.938564	5049.502492	2979.432875	5174.949989	3793.388253
SRP9	2329.885278	2002.714643	1958.968198	1915.630177	2057.863322	2345.837468	2476.380394	2706.843952	2121.72176	2155.808731
SRPK1	357.9341685	541.137114	613.2459185	656.7191156	898.2999995	357.9793657	420.1392109	373.313782	495.551519	434.6922917
SRPK2	258.4577413	312.5137155	276.8932241	301.2075686	355.5518059	315.2361258	277.3216731	213.2557724	232.7245205	288.1805941
SRPK3	58.68398966	60.33948113	68.33561274	81.71518905	51.27058002	52.78105986	115.8732957	39.56152584	87.50625031	33.87675955
SRPRA	82.52750912	48.1830524	51.87964891	71.38300873	48.60886508	146.10985	45.91535285	144.4808565	52.18745222	58.43923892
SRPRB	1.402774521	2.140865761	0	2.702006265	1.386199286	7.371658024	2.875355746	0	2.868829676	0
SRPX	249.2831627	195.4095864	80.0036908	171.6110234	216.2896999	457.7487873	189.8673655	299.7723601	166.579307	220.8605947
SRPX2	936.9036515	967.3912348	955.9710754	1061.333947	1053.064297	635.5397856	757.9404408	1278.06547	1023.251319	848.5056502
SRR	1967.535716	2594.792593	1790.875708	2337.282803	1877.951755	4064.797305	3549.527325	3584.046206	2517.21279	2730.868833
SRRD	240.3451718	209.9007622	198.6192546	211.1029375	213.2449881	211.4295089	236.9842437	344.0904205	281.7647477	277.418978
SRRM1	451.9043504	1394.685915	373.1075995	924.3734556	1477.090314	3150.878042	2264.310418	2021.163225	873.1516998	1367.404533
SRRM2	569.1889482	468.9001106	521.1114989	413.5757074	488.6676683	545.8017451	481.6800857	413.4202806	574.4847063	638.2027098
SRRM3	143.3773988	145.8729395	113.612905	150.9553978	129.6939545	96.51526018	86.52729309	0	102.1230667	60.3759154
SRRM4	1.197742551	3.665901009	1.347902702	1.159484156	0	0.201326195	0	0	4.676254701	0
SRRM5	18.79815748	17.81976091	21.20829964	48.04188702	58.606446	8.88297044	23.94311734	0	38.10345418	42.62850874
SRRT	47.6469552	91.53259723	55.00536509	100.5184464	85.15703377	89.57926171	116.6301022	308.9444733	132.761688	75.66849613
SRSF1	4722.63665	5164.552629	5324.8112	6315.424659	6900.820401	4677.961817	4386.566148	3166.003668	5264.111741	5049.543852
SRSF10	88.71857313	14.85582719	4.305731696	192.3657914	67.46316987	7.084970399	0	0	3.194231613	3.126586554
SRSF11	0.633484483	3.2245576	1.201054917	6.107761187	1.252859284	0.739734876	3.901302512	0	6.482099953	2.988992868
SRSF12	240.6994366	221.4734526	235.6440244	258.8665131	296.3274152	252.7527865	262.9662182	355.9074795	271.494831	286.4181497
SRSF2	1375.323558	1201.182931	1545.028366	1274.94639	849.2236553	883.7010475	997.7739798	747.9278453	1127.435075	895.9065142
SRSF3	0	3.428384309	0	0	0.666009456	565.5806683	0	0	0	0
SRSF4	1424.151625	2663.478682	1656.675027	2397.930351	2677.074284	6605.927977	5215.539294	5313.070946	2238.950147	3887.849648
SRSF5	135.8922593	241.9875978	216.0667783	202.444218	141.1028135	208.1933424	161.9621677	342.5834976	218.8792466	176.7687449
SRSF6	124.6907641	126.5156814	76.63804459	103.9013764	76.52323459	129.3801452	149.3497673	199.5755742	134.0660474	130.7177241
SRSF7	387.4499396	560.9343569	410.3168308	632.0644863	902.8377789	828.245187	673.0580439	470.1979022	435.6345698	717.5306718
SRSF9	107.863967	103.1140439	115.4889159	132.3160958	163.8976694	213.0974351	149.3098779	107.5320468	104.891744	126.3337337
SRXN1	373.6470271	430.8576304	371.199103	442.7472716	412.0802871	298.4956528	309.2973698	323.8606791	451.7503273	363.2255836
SS18	81.0749038	106.9960728	99.00806658	85.46394482	121.7847385	94.8233722	97.33012434	148.728205	84.96625177	102.4937083
SS18L1	855.9061679	586.854539	754.0620132	715.593192	698.7962077	617.5905388	714.9100131	816.1600439	812.8539251	883.7760766
SS18L2	1338.106581	1846.368199	1769.960906	1574.871001	991.0366108	485.089385	591.9684697	468.4717999	561.4906174	421.7759614
SSB	60.18827535	59.1275273	39.46086366	77.51229835	68.80374025	42.146877	55.17882066	0	43.01366715	56.23904051
SSBP1	1748.129197	1814.155262	3228.745436	2295.580117	2066.269611	1293.031695	1310.071046	1806.554653	1196.86896	1288.558698
SSBP2	865.6534514	903.7938983	938.4063735	964.7922167	1303.164062	1084.619353	1050.778298	1162.50513	977.7338731	1170.059303
SSBP3	60.59171139	51.34100318	72.60337841	105.1806586	73.90247597	37.86830034	43.10837231	77.26328097	41.10812562	33.41780509
SSBP4	434.32515	335.5932229	196.7064939	339.5207887	303.4397959	371.717587	315.2661998	304.3051823	306.9737681	320.8697664
SSC4D	448.9109782	522.3506785	394.5676907	528.0496812	551.3110359	1064.630258	847.113956	481.8838193	600.2802734	651.5882428
SSC5D	4.041229609	60.33956816	24.26258402	61.04121983	17.31664777	81.01030834	8.986909613	0	2.067546605	0.529651399
SSH1	417.4033616	310.4683174	234.1366031	311.5857102	288.6129225	213.0688792	315.7778065	383.0313784	428.1732027	328.4111529
SSH2	1.346667679	0.685676995	1.915366703	1.948646203	3.330303043	0	2.074883383	0	0	1.059437886
SSH3	347.2368671	832.8673123	370.9292371	819.5833067	1054.058681	1636.794399	1240.545208	1163.453883	544.8366393	1151.522084
SSMEM1	1009.635395	1111.770607	1076.314179	1072.441425	1224.939634	2129.627415	1786.991553	1655.060021	1693.866501	1411.819114
SSNA1	2928.542817	2367.034172	3953.715112	2783.783344	2048.341686	1893.932857	2407.855205	2066.968378	2295.105022	1903.503109
SSPN	3.475225598	1.02963033	0	3.427234932	1.758243777	2.049794664	2.418633739	0	0.689829577	0.265008216
SSR1	903.7197498	658.6550651	635.7688391	816.8604318	817.4064888	649.4686645	639.3371758	1426.190467	803.5564034	642.1679303
SSR2	509.4504962	353.9559016	438.0586432	421.9376124	506.0312828	393.4368196	456.1069699	336.0940429	525.3965273	464.5618998
SSR3	65.24284315	55.56943543	49.66001274	70.6918926	69.94877598	325.4139475	64.62695625	39.89709504	86.79264702	52.99083862
SSR4	960.5747309	779.4007054	827.0017931	880.1047747	911.1609005	649.8495684	780.8282226	902.182831	791.1096596	787.3550286
SSRP1	1307.75394	1281.812184	1480.911758	1358.274459	1450.34779	1183.504584	1337.750583	1327.235037	1359.575896	1459.746793
SST	0.674057127	0.685676513	0	0	0	5.510209066	0	0	0	1.058960048
SSTR1	3.890854181	5.275091419	6.141328485	9.98126836	4.482487723	4.543969842	3.317900847	0	6.626375831	8.145475951
SSTR2	507.3627089	391.5208126	192.2414462	338.4653792	270.3247003	85.88946743	81.35798236	39.56995243	88.19211473	58.7492959
SSTR3	683.6599059	2741.246294	1115.926193	3906.005176	3084.035649	10846.62878	8904.989659	7172.010556	1838.618718	4919.054847
SSTR4	5.462217928	12.2805633	13.34476313	17.42271749	13.91304807	29.18010673	42.66699171	0	24.94710612	32.80979065
SSU72	283.8901228	278.7713435	245.0194297	395.4111736	321.7358698	153.8835905	149.1489029	66.95414835	183.3569215	188.5391614
SSU72P2	345.3072762	239.4360475	249.0189355	310.5375268	398.0388957	367.4151105	375.5008372	398.1820031	284.7873405	346.5132767
SSU72P3	3.447136973	1.682209003	7.076390046	0	0	120.4609735	0.848327977	0	0	4.933442924
SSU72P4	55.88222978	4.59077544	12.82726246	68.80153677	41.79322307	11.2051273	2.061398335	0	0	0.527034655
SSU72P5	2075.568254	2207.783645	2309.803693	2496.092764	2792.265086	2194.279393	2212.443413	1868.627435	2432.480004	2592.164472
SSU72P7	307.726917	861.9442707	359.8097069	740.9308724	854.860514	1612.987472	1135.372064	1140.294454	426.5603491	993.5483753
SSU72P8	27.48439985	233.0948599	47.57543702	211.4786878	381.3082283	641.2205284	416.991286	219.8551297	103.6469072	373.8306925
SSUH2	900.1664207	722.9108796	1089.762823	831.4507152	609.6411513	698.062763	892.1040433	950.6580573	839.2203652	682.8591585
SSX2IP	141.6819289	137.8208143	175.6354887	99.2064854	112.5245758	177.2922914	215.8097709	79.13897464	119.197391	159.3120082
ST13	1.342767828	4.114054307	3.190668601	0	3.998399897	4.70249158	2.779070767	0	4.826645816	2.651819288
ST14	519.4938853	612.9940817	527.544005	767.7240467	737.0709055	570.4793364	430.248957	593.5354414	458.1873955	574.7965263
ST18	31.53913929	40.46383511	32.0610144	32.20422544	39.24102559	44.68082694	33.40623076	373.9288808	29.2602628	47.13468747
ST20-MTHFS	5.332022808	0	0	5.238889466	0	0	6.325437299	0	0	0
ST3GAL1	735.0023986	627.7770044	605.4030376	586.7869517	439.1388681	645.5960129	635.6825065	1143.977393	662.9762511	700.422796
ST3GAL2	311.9972849	472.3865271	387.8687817	458.1157405	512.4334246	653.4793674	491.7849163	888.8828664	400.9207823	473.6286952
ST3GAL3	549.6434545	912.9617179	758.8805271	694.5269856	896.6593583	1236.858095	1468.218938	1349.732395	741.353573	1147.849523
ST3GAL4	780.6119893	714.1871332	829.1853887	708.9454339	594.060982	637.5927809	619.911796	758.582224	810.5633527	771.4548921
ST3GAL5	0.674376713	0	0	0	0	0	2.069890632	0	4.823347567	0.529374509
ST3GAL6	123.5559861	103.8154081	88.69302592	107.9020444	96.96438215	139.1407035	140.9641606	0	116.392823	113.9656019
ST6GAL1	160.0528484	132.9656951	117.6502397	208.830199	131.1391839	52.46370304	52.57666557	113.1230489	46.58253241	46.99724764
ST6GALNAC1	378.0738638	493.0971455	377.9122133	438.0653607	488.7953605	485.6332416	435.5656192	451.9391439	358.7096853	434.223068
ST6GALNAC2	970.5066172	531.3983598	696.8336094	486.1636629	431.4296833	221.4992184	255.6679411	277.0713592	225.2921001	261.9548486
ST6GALNAC3	170.5085657	128.3272253	147.1688437	128.5679048	137.7699642	117.7600411	138.2295075	316.7935279	156.8161991	133.559141
ST6GALNAC4	20.09825177	16.47872574	11.04956118	19.82659239	15.15158933	12.75028105	12.5290074	120.4071305	6.865090646	11.51394452
ST6GALNAC5	354.1163314	367.0380788	347.7430643	297.1617591	368.6696959	362.9766368	337.681367	456.852418	384.4007736	422.7499031
ST6GALNAC6	773.0801991	1206.104309	780.4935208	1216.679668	1912.430591	1889.684771	1530.978953	1497.439983	935.6211791	1496.429296
ST7	74.75668402	82.42491122	42.5000417	69.42607144	99.17581132	43.57784375	77.49578381	0	56.7941151	49.0014855
ST7L	141.9680516	158.1895191	135.6125862	125.793583	218.9656747	189.4323029	153.6581319	381.0647925	172.386661	187.7008567
ST8SIA1	8.621512063	31.94540791	26.09651305	35.97674215	36.19213422	13.8276058	21.26590581	0	12.34808326	9.546513033
ST8SIA2	1119.531658	617.0161566	709.6191147	1136.452797	761.8549803	125.9339674	105.7641222	70.54236325	88.59639519	113.4972837
ST8SIA3	1348.446516	2002.970995	1839.382238	2379.256105	2321.418594	2029.599743	1785.582886	2046.567197	1943.804473	1964.83843
ST8SIA4	15.92653855	16.27388878	28.30385882	9.984254669	8.23404848	54.46590459	57.06342285	148.0398913	52.99136589	41.59372638
ST8SIA5	632.3736718	714.2394844	522.1905202	632.57512	592.5602123	530.8197339	530.7121432	364.8622536	520.6593244	556.4714309
ST8SIA6	1022.223671	1233.998012	1153.161631	1382.642858	1443.915533	1547.585436	1615.484189	1180.598419	1238.846212	1455.82827
STAB1	113.268617	107.6488612	131.4162886	191.0944537	201.9808485	97.00140131	91.26158903	0	84.14396716	123.1339426
STAB2	489.2497786	583.3700488	482.6174244	585.3841378	537.3331506	481.7119416	472.8003354	242.2672514	524.7601943	525.0019877
STAC	3629.999752	16599.69562	4759.111198	17921.0105	27047.51267	45473.67118	36431.01154	23791.87192	9085.460844	23250.82511
STAC2	35.42981752	47.8965585	26.25981473	37.04338992	40.97343809	45.63125678	34.30130981	0	35.13165667	39.17487015
STAC3	1097.145879	1327.497511	1224.066315	1401.005677	1122.462897	1379.322614	1262.460539	1183.742173	921.7978132	1072.933362
STAG1	838.3544474	682.1081838	1073.689154	820.9589279	668.7124035	698.2547204	799.375842	800.2411734	750.4926368	730.0408916
STAG2	676.272098	604.342454	809.3587014	617.4579205	578.5676626	539.0995475	568.4446591	388.9950752	611.1830503	550.2350292
STAG3	37.44570494	60.14410789	41.85332422	38.56813975	26.59840039	40.64549812	36.34819932	91.40050456	52.04375813	55.41614948
STAM	434.196717	421.2965967	466.2014099	438.8155917	436.8178989	418.4679599	390.9913468	301.8353839	464.9917234	397.1073917
STAM2	0.64256783	0.980351919	0.608683278	1.546204476	8.689961813	26.02776132	6.50668328	0	5.204897987	1.766313601
STAMBP	28.13414985	18.45723607	16.98999321	23.50262056	26.27121358	18.32308136	28.7975288	73.36026279	28.89765921	22.10976452
STAMBPL1	3647.092527	3456.3278	3887.616109	3395.474087	3567.522778	3773.569849	3790.43211	3636.534845	4049.502395	3794.793761
STAP1	383.7508923	393.4480976	376.1915495	345.4063953	316.0477826	306.0206829	301.7630015	238.310624	369.3479639	389.2833455
STAP2	0.673289992	2.742708031	1.276896758	3.897516499	1.332136523	0	26.97622183	39.49453479	4.824549593	8.475734908
STAR	30.51577149	147.6173075	142.3412504	62.45149507	60.1984398	293.2261764	99.03490509	111.8683331	71.23061683	110.2636841
STARD10	943.4627883	1046.150259	1024.525858	1115.379337	1345.904732	1219.047794	1145.124298	642.9752994	1066.816715	1189.876672
STARD13	10337.19436	7981.496853	9966.409538	8527.710429	7787.024573	6287.265822	6533.999877	5116.595424	7358.27793	6592.407475
STARD3	373.0296276	368.774096	404.4470456	281.7995359	309.6905024	456.848044	355.2259739	375.0249792	299.6476931	325.3060237
STARD3NL	1217.362852	1216.144602	1443.67936	1435.014609	1275.400763	1051.183813	1110.398399	1062.118278	1698.628562	1213.132375
STARD4	2.008541269	0.685886813	0	1.931957843	2.453226619	0.716020027	0	0	0	0
STARD5	2.226698648	3.618945651	3.467660255	3.603550775	2.948900612	2.130623869	4.576046841	43.5501954	4.994908323	2.400855842
STARD6	100.8484923	70.98753604	77.03668221	57.63336934	34.38520859	87.01059554	120.2714086	301.7902409	76.75706273	71.70104808
STARD7	441.0914552	2735.847372	560.7242449	3613.341887	4139.017765	6634.616086	5471.843974	3204.146981	1304.348492	4307.318789
STARD8	362.2027884	696.0054765	481.2248524	714.9889241	879.9205661	1172.24083	886.4349001	874.5892028	476.524581	836.8287766
STAT1	1492.539777	3221.620001	1449.66261	3685.737799	4978.319301	6330.532575	4743.027863	4233.996363	1923.356233	3591.295012
STAT2	2522.698627	4315.552256	3925.105052	4893.048174	4032.823502	5378.869904	4346.594621	3225.47311	3029.617638	4359.589994
STAT3	47.78867909	26.3496825	30.39301329	36.97303653	21.72235007	57.61425603	20.85279786	0	30.45523895	9.987124678
STAT4	13.99196184	39.07634149	22.30291231	58.29331615	69.4015379	62.20133759	56.95869377	78.26782369	28.99720556	57.99963207
STAT5A	91.36107059	98.96224549	84.11675188	75.17186521	75.36082558	79.04859347	38.20473464	253.4145441	85.44343098	105.5149897
STAT5B	1329.036853	1216.178107	1361.139386	1263.510001	1405.3699	1300.456641	1178.533439	1029.489686	1265.125615	1314.389455
STAT6	89.30537258	190.4908447	77.45815948	245.7664411	291.9257091	272.1427711	198.1393637	71.5003846	89.82064341	181.6773372
STAU1	834.8616667	646.0158158	785.0432384	508.2841887	589.1659458	906.4533254	1379.621928	707.9180171	1303.14707	965.6351336
STAU2	4.336204526	1.264858477	3.776924422	2.389632939	1.228438414	1.446691633	0.849126497	0	2.149913199	2.004120008
STBD1	32.33822743	99.96840828	66.96998374	78.58758578	46.06463128	5.295552675	10.25294627	0	3.45429838	3.676509603
STC1	869.2290689	1006.982443	853.424833	1073.354602	954.8773779	69.8152683	628.7257966	2263.339302	1250.465513	1683.98087
STC2	1509.140506	1122.592538	1123.100124	1327.03436	1185.368529	1487.253793	1310.73488	1259.004518	1178.981557	1195.94414
