"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Wwp1",3777.078,-0.1175648,0.1357673,-0.8659292,0.386529,0.6881745
"Gm4925",6.174117,-0.6801791,0.785685,-0.8657148,0.3866466,0.6883171
"Gm43412",44.29121,-0.4419717,0.5105723,-0.8656397,0.3866878,0.6883237
"Ppp1r8",454.1321,0.1293074,0.1494101,0.8654532,0.3867901,0.6884195
"Ccdc15",30.82402,0.3153114,0.3643512,0.865405,0.3868166,0.6884195
"Atp5g3",3105.948,-0.2000336,0.2311793,-0.8652748,0.386888,0.6884799
"Celf1",2308.056,-0.1520158,0.1757388,-0.8650097,0.3870335,0.6886403
"Hdlbp",8943.693,-0.15302,0.1769071,-0.8649739,0.3870531,0.6886403
"Rec8",1011.51,0.2006701,0.23221,0.8641749,0.3874918,0.6886924
"Tcap",7802.456,-0.5981282,0.6917186,-0.8646987,0.3872042,0.6886924
"Ubtf",2261.552,0.1173782,0.1358245,0.8641904,0.3874833,0.6886924
"Rasgrf2",128.2987,-0.2577731,0.2981689,-0.8645204,0.3873021,0.6886924
"Ssr3",5348.531,-0.1001874,0.1159394,-0.8641359,0.3875132,0.6886924
"Acsl4",1327.083,-0.1854426,0.2146075,-0.8641009,0.3875324,0.6886924
"Car7",60.86832,-0.3742597,0.4329872,-0.8643668,0.3873864,0.6886924
"Zfp420",223.7949,-0.1913219,0.2212413,-0.8647654,0.3871676,0.6886924
"Fbxo47",7.991707,-0.6338054,0.7331802,-0.8644606,0.3873349,0.6886924
"Rslcan18",19.54889,-0.387338,0.4481014,-0.8643981,0.3873693,0.6886924
"Gm16759",5.707155,-0.8375009,0.968827,-0.8644483,0.3873417,0.6886924
"A330048O09Rik",39.90002,-0.3130943,0.3622861,-0.8642183,0.387468,0.6886924
"Mertk",326.4518,0.1381399,0.159914,0.863839,0.3876763,0.6887634
"Galnt4",340.836,-0.2294482,0.2656193,-0.8638234,0.3876849,0.6887634
"Gm43511",19.90707,-0.4329034,0.5011446,-0.8638294,0.3876816,0.6887634
"Recql5",466.5166,-0.1926071,0.2230447,-0.8635357,0.387843,0.6888229
"Spopl",417.2548,0.1385785,0.1604659,0.8636004,0.3878074,0.6888229
"Ttf1",379.2404,-0.1815311,0.2102262,-0.8635038,0.3878605,0.6888229
"Tax1bp3",1231.199,0.1436585,0.1663697,0.8634893,0.3878685,0.6888229
"Timm23",1593.872,-0.2049103,0.2373688,-0.8632573,0.387996,0.6888496
"Lrp5",1652.16,0.1296133,0.1501256,0.8633653,0.3879367,0.6888496
"Olfr77",9.491265,-0.5281842,0.6118135,-0.8633092,0.3879675,0.6888496
"Gpr108",1462.41,0.1044267,0.1211575,0.8619085,0.3887379,0.6899665
"Trim65",281.2861,-0.15335,0.177909,-0.8619577,0.3887108,0.6899665
"Arl16",149.4659,0.1828828,0.2121668,0.8619768,0.3887003,0.6899665
"Myo15",13.86743,0.4442195,0.5154527,0.8618045,0.3887951,0.6900014
"Ccdc14",103.1394,-0.2254213,0.2616159,-0.8616498,0.3888803,0.6900859
"Map3k2",865.7743,0.147825,0.1716059,0.8614211,0.3890062,0.6901092
"Dse",280.5858,0.1964209,0.2280028,0.8614843,0.3889713,0.6901092
"Apof",4.63139,-0.8252529,0.9578963,-0.8615263,0.3889482,0.6901092
"Dpm1",523.822,-0.2112789,0.2452957,-0.8613231,0.3890601,0.6901383
"Mpdu1",938.0225,0.1253477,0.1455527,0.8611841,0.3891367,0.6902074
"Dhrs7c",568.3461,-0.6136549,0.7128388,-0.8608607,0.3893148,0.690282
"Nrtn",55.3577,0.3570073,0.4146322,0.8610217,0.3892261,0.690282
"Camsap3",492.8653,0.1916706,0.2226557,0.8608385,0.389327,0.690282
"Zfp788",372.987,-0.1410142,0.163811,-0.8608347,0.3893291,0.690282
"Oxa1l",1130.664,-0.1020343,0.1185841,-0.8604381,0.3895476,0.6904703
"Gm49096",4.853956,-0.6875671,0.7990904,-0.8604371,0.3895481,0.6904703
"Gm49194",4.359368,-0.7665833,0.8908856,-0.8604733,0.3895282,0.6904703
"Rtn2",2177.94,-0.5819176,0.6764864,-0.860206,0.3896755,0.6904961
"Lmtk2",1779.282,-0.1595612,0.1854864,-0.860231,0.3896617,0.6904961
"Gm37969",20.23548,-0.4912803,0.5711184,-0.8602075,0.3896747,0.6904961
"1700028E10Rik",19.55829,-0.3941461,0.4582599,-0.8600931,0.3897377,0.6905397
"Sirt6",212.9681,0.178346,0.2074172,0.8598418,0.3898763,0.6907186
"Dbndd2",743.6763,0.1803504,0.2098594,0.8593865,0.3901273,0.6907218
"Orc1",4.522368,0.8154464,0.9485406,0.8596853,0.3899625,0.6907218
"Hcrtr1",7.77647,0.695558,0.8093897,0.859361,0.3901414,0.6907218
"Pgbd1",78.80926,-0.2876613,0.3346549,-0.859576,0.3900228,0.6907218
"Armt1",413.6398,-0.1559241,0.1813667,-0.8597174,0.3899449,0.6907218
"Mapk15",40.32356,-0.5016452,0.5837184,-0.8593958,0.3901222,0.6907218
"Ube2d-ps",367.2803,-0.1789637,0.2082075,-0.8595448,0.39004,0.6907218
"Ppp1r26",352.3502,-0.1786068,0.2079002,-0.8590988,0.390286,0.6909112
"Agtpbp1",1208.331,-0.1424678,0.1659123,-0.8586938,0.3905094,0.6910583
"Wdr25",89.23194,-0.2574759,0.2997919,-0.8588489,0.3904239,0.6910583
"Hsp25-ps1",7.033259,0.8833517,1.028738,0.8586754,0.3905196,0.6910583
"Gm14827",10.36395,-0.6370101,0.7417414,-0.8588034,0.390449,0.6910583
"Naa25",677.785,0.139541,0.1625452,0.858475,0.3906302,0.6911874
"Zbtb49",134.5396,-0.2562904,0.2985817,-0.8583595,0.390694,0.6912336
"Ltbp1",1491.882,-0.1855401,0.2162771,-0.8578813,0.390958,0.6913364
"Dclk1",292.8195,0.2435096,0.2838523,0.8578743,0.3909619,0.6913364
"9030612E09Rik",17.50753,0.4724828,0.550738,0.8579085,0.390943,0.6913364
"Neurl3",319.7741,-0.190562,0.2221403,-0.8578452,0.390978,0.6913364
"Grem2",77.65112,0.3862722,0.4501699,0.8580586,0.3908601,0.6913364
"Gm4149",4.983892,0.673763,0.7853462,0.8579185,0.3909375,0.6913364
"Ppil3",244.9168,0.167024,0.1947657,0.8575641,0.3911332,0.6913446
"Abhd11",831.1208,-0.1107887,0.1291846,-0.8575996,0.3911136,0.6913446
"Rnf123",1471.196,-0.1791023,0.2088267,-0.8576599,0.3910803,0.6913446
"Phf20l1",1994.078,0.1712986,0.1997493,0.857568,0.3911311,0.6913446
"Arhgap1",1616.778,0.1416466,0.1652474,0.857179,0.3913459,0.6915209
"Plekha1",1973.907,0.1609974,0.1878188,0.8571952,0.391337,0.6915209
"Gm3650",57.43738,-0.2749753,0.3207696,-0.8572362,0.3913143,0.6915209
"Stard6",12.88861,0.4649552,0.5425987,0.8569043,0.3914978,0.6917227
"Anapc16",691.5558,-0.09514022,0.1110424,-0.8567917,0.39156,0.691766
"St6galnac5",10.36802,-0.680751,0.7947978,-0.8565084,0.3917166,0.6919762
"Kcnc3",280.3444,-0.2574035,0.3005819,-0.8563508,0.3918038,0.6920635
"Idua",542.2217,-0.1207591,0.1410817,-0.8559515,0.3920246,0.692387
"Sparcl1",10202.91,-0.2136429,0.2496409,-0.8558011,0.3921078,0.6924008
"Adrm1",1371.581,0.1162365,0.1358142,0.8558496,0.392081,0.6924008
"Cnmd",307.778,0.4472371,0.5226442,0.85572,0.3921527,0.692406
"Qpct",385.6482,0.2997573,0.3504627,0.8553187,0.3923747,0.692406
"Haus7",281.793,0.151542,0.1771067,0.855654,0.3921892,0.692406
"Ccdc174",334.9626,0.1237804,0.144684,0.8555222,0.3922621,0.692406
"Klhdc9",50.87349,-0.2726765,0.31873,-0.8555095,0.3922692,0.692406
"Gm15972",4.946872,-0.6611667,0.7729327,-0.8554001,0.3923297,0.692406
"A230077H06Rik",11.01112,-0.7968321,0.9315803,-0.8553553,0.3923545,0.692406
"Loxl3",260.6184,-0.2511607,0.2936861,-0.8552014,0.3924397,0.6924061
"Macrod2",120.2441,-0.2536217,0.2965772,-0.8551625,0.3924612,0.6924061
"Gm1070",5.026533,0.7667832,0.8967027,0.8551142,0.3924879,0.6924061
"2510046G10Rik",29.32686,-0.4317408,0.5050101,-0.8549151,0.3925981,0.6925341
"Notch1",1430.485,0.2116124,0.2475552,0.854809,0.3926569,0.6925712
"Sox5",200.1379,-0.2702602,0.3162238,-0.8546483,0.3927459,0.6926616
"Fam20a",291.3901,-0.2855142,0.3344413,-0.853705,0.3932684,0.693064
"Prpf8",4553.493,-0.111809,0.1309661,-0.8537247,0.3932575,0.693064
"Tmem107",228.3272,0.1525521,0.1786296,0.8540132,0.3930977,0.693064
"Nckipsd",332.8214,0.106629,0.1248366,0.8541486,0.3930227,0.693064
"Anapc10",155.1394,-0.1831991,0.2145851,-0.853736,0.3932513,0.693064
"Npepl1",1130.102,0.1862309,0.2180981,0.8538857,0.3931683,0.693064
"Gper1",11.36977,-0.5574938,0.653039,-0.8536915,0.393276,0.693064
"Kcnq3",14.15311,-0.5103893,0.5978237,-0.8537455,0.393246,0.693064
"Penk",429.4043,-0.2905665,0.3404882,-0.8533822,0.3934474,0.6932996
"Gnal",77.32292,-0.3174629,0.3721218,-0.8531155,0.3935952,0.6934935
"Atp6v0e2",647.0862,-0.1518892,0.1780647,-0.8529998,0.3936594,0.69354
"Dars",1123.238,-0.120518,0.1413564,-0.8525827,0.3938908,0.6937568
"Ociad2",331.4737,-0.1694817,0.1987794,-0.8526122,0.3938744,0.6937568
"Fryl",1070.993,0.1123752,0.1318071,0.8525737,0.3938958,0.6937568
"Pdzd8",795.4992,0.115442,0.1354544,0.852257,0.3940715,0.6939997
"Skida1",194.8231,0.220002,0.2581792,0.8521289,0.3941426,0.6940583
"Mbnl1",3716.152,-0.1244594,0.1461106,-0.8518162,0.3943161,0.6942973
"Cyth1",1063.697,-0.1180183,0.1386358,-0.8512832,0.3946121,0.6946852
"Minar1",7.334588,0.6391482,0.7507546,0.8513411,0.3945799,0.6946852
"Zfp934",95.76801,-0.1955678,0.2298293,-0.850926,0.3948104,0.6949678
"Minpp1",515.0833,0.1216161,0.1429361,0.8508428,0.3948567,0.6949825
"Gm36839",9.660532,-0.6159985,0.7241177,-0.8506885,0.3949424,0.6950669
"Pkig",647.6692,-0.2190783,0.2575712,-0.8505543,0.395017,0.6951315
"2700049A03Rik",187.5978,-0.191129,0.2247501,-0.8504066,0.3950991,0.6951427
"Vps41",1352.966,-0.09590057,0.11277,-0.8504086,0.3950979,0.6951427
"Rnase6",54.13186,0.3670757,0.4316864,0.8503295,0.3951419,0.6951515
"Pcnx4",246.9648,-0.1253503,0.1474294,-0.8502395,0.3951919,0.6951729
"Lrrc52",18.16942,-0.8017955,0.9432487,-0.8500361,0.395305,0.6953051
"Vipas39",728.065,0.09007285,0.1059747,0.8499468,0.3953546,0.6953259
"Nphp4",96.50803,-0.2526336,0.297271,-0.8498427,0.3954125,0.6953611
"Sp2",373.311,-0.1486549,0.1749684,-0.8496098,0.3955421,0.6955223
"Rbm33",1394.742,-0.1508378,0.1775523,-0.8495404,0.3955807,0.6955235
"Gnl1",961.3374,0.1294912,0.1524833,0.8492155,0.3957614,0.6956432
"Ybx3",4602.281,-0.2770365,0.3262275,-0.8492125,0.3957631,0.6956432
"Dcbld2",622.7958,-0.1350529,0.1590456,-0.8491456,0.3958003,0.6956432
"AI182371",22.3535,-0.5437449,0.640298,-0.8492061,0.3957666,0.6956432
"Gm10524",332.6121,0.1989968,0.2343987,0.848967,0.3958996,0.6957513
"Ccdc103",23.6842,0.3782506,0.445688,0.8486894,0.3960542,0.6958896
"Sms",1188.554,-0.2144735,0.2527083,-0.8487,0.3960482,0.6958896
"Pgpep1l",23.87785,-0.5693959,0.6710793,-0.8484778,0.3961719,0.6958906
"Smim14",2675.594,-0.1046881,0.1233825,-0.8484837,0.3961686,0.6958906
"Gm38300",17.26633,-0.3758667,0.442942,-0.8485686,0.3961214,0.6958906
"Gm3854",19.50475,-0.4023712,0.4742617,-0.8484161,0.3962063,0.6958906
"Chrnb2",55.53839,-0.2396261,0.2824878,-0.8482707,0.3962872,0.6958988
"F8",56.05559,-0.2750648,0.3242972,-0.8481874,0.3963336,0.6958988
"Hacd3",2403.372,-0.1410475,0.1662639,-0.8483351,0.3962514,0.6958988
"Gm13068",5.196591,-0.6690122,0.7888035,-0.8481355,0.3963625,0.6958988
"Wdr48",1112.291,0.1671436,0.197122,0.8479195,0.3964828,0.6959103
"Tmem191c",216.2092,-0.1933517,0.2280209,-0.8479558,0.3964626,0.6959103
"Gm49204",48.29294,0.3278294,0.3865774,0.8480304,0.396421,0.6959103
"Impact",1059.363,-0.1619303,0.1910062,-0.8477753,0.3965631,0.6959848
"Mtr",746.1273,-0.1332106,0.1571536,-0.8476459,0.3966352,0.6960448
"A530013C23Rik",10.36797,-0.5790957,0.6832559,-0.8475531,0.3966869,0.696069
"Cast",3114.29,0.1228247,0.144956,0.8473242,0.3968145,0.6962263
"Olfr558",99.6646,0.2182818,0.2576625,0.8471616,0.3969051,0.6963187
"Bzw2",1129.684,0.1994169,0.2355336,0.8466602,0.3971846,0.6966094
"Ibsp",67.40045,-1.557662,1.83959,-0.8467444,0.3971376,0.6966094
"Capn5",772.9327,0.1444784,0.1706401,0.8466846,0.3971709,0.6966094
"Mia",55.10087,-0.573412,0.6776357,-0.8461951,0.3974439,0.6969977
"Gm26982",30.66452,-0.3528315,0.4170715,-0.8459738,0.3975674,0.6971476
"Mphosph8",496.6408,-0.1506494,0.1781298,-0.8457283,0.3977043,0.6973212
"Dppa5a",18.81809,-0.3813209,0.4509521,-0.8455908,0.3977811,0.6973603
"Aurkaip1",825.3722,0.1633571,0.1931958,0.8455522,0.3978026,0.6973603
"Pkd1l3",7.678338,0.5531157,0.6543773,0.8452549,0.3979685,0.6975846
"Sclt1",286.1647,-0.1483707,0.1755747,-0.8450578,0.3980786,0.6977108
"Sort1",8072.15,-0.1438205,0.1702516,-0.8447525,0.3982491,0.6979118
"4932702P03Rik",24.22354,-0.7396711,0.8756444,-0.8447163,0.3982692,0.6979118
"Gm49883",139.6074,0.2380553,0.2818607,0.8445848,0.3983427,0.6979739
"Colec11",17.4182,-0.363632,0.4306522,-0.8443751,0.3984598,0.69807
"N4bp2os",79.8698,0.1899888,0.2250118,0.8443505,0.3984735,0.69807
"4933413J09Rik",5.420105,-0.5871681,0.6958729,-0.8437864,0.3987888,0.6981838
"Naga",1810.31,0.134309,0.1591332,0.8440036,0.3986674,0.6981838
"Thbs2",360.1403,-0.2489758,0.2952201,-0.8433565,0.3990291,0.6981838
"Scly",267.4129,-0.2588568,0.3067422,-0.8438907,0.3987305,0.6981838
"Pamr1",172.0156,0.2763912,0.3278079,0.8431499,0.3991446,0.6981838
"Bud13",289.8603,0.2060302,0.2443401,0.8432108,0.3991106,0.6981838
"Mospd3",379.9978,-0.1539699,0.1826283,-0.8430779,0.3991849,0.6981838
"Dlgap3",4.897589,-0.6600456,0.7821431,-0.8438937,0.3987288,0.6981838
"Rpp38",89.76254,0.1671727,0.1981614,0.8436189,0.3988824,0.6981838
"Rdh9",9.133719,-0.7286106,0.8635555,-0.8437335,0.3988184,0.6981838
"Ece1",7086.38,0.2330392,0.2762343,0.8436288,0.3988769,0.6981838
"Ifitm6",21.04323,0.5590957,0.6628698,0.8434472,0.3989784,0.6981838
"Gm5860",53.67593,-0.6288479,0.7458607,-0.8431171,0.399163,0.6981838
"5033403F01Rik",7.125499,-0.6105177,0.7240904,-0.8431513,0.3991438,0.6981838
"Gm10516",143.6643,-0.2048119,0.2428533,-0.8433567,0.399029,0.6981838
"Lncbate1",9.2059,-0.7486407,0.887406,-0.8436282,0.3988772,0.6981838
"Gm49066",19.84732,0.3997201,0.4736763,0.8438676,0.3987434,0.6981838
"Gm3235",7.030187,-0.7806287,0.9262402,-0.8427929,0.3993443,0.698396
"Prg4",637.1075,-0.4948588,0.5872469,-0.8426759,0.3994097,0.6984441
"Hnrnph3",823.181,-0.1274305,0.1513019,-0.8422269,0.399661,0.6986837
"Cox6a2",2626.355,-0.6209663,0.7372564,-0.8422664,0.3996388,0.6986837
"Sfmbt2",20.02709,-0.4855177,0.5764469,-0.8422592,0.3996429,0.6986837
"Dnajb1",831.8972,-0.2709709,0.3218889,-0.8418149,0.3998916,0.6987069
"Mta2",1674.231,0.1431508,0.1700542,0.8417954,0.3999025,0.6987069
"Ganab",3668.571,0.1241764,0.1474755,0.8420137,0.3997803,0.6987069
"Gm525",13.30705,-1.12786,1.339734,-0.8418534,0.39987,0.6987069
"Gm9385",23.3745,0.3688982,0.4381811,0.8418853,0.3998522,0.6987069
"Gm45875",10.27463,0.5218232,0.6197609,0.8419751,0.3998019,0.6987069
"Ctcf",1390.29,-0.1111649,0.1321436,-0.8412434,0.4002116,0.6987714
"Cr1l",1457.21,0.09452861,0.1124224,0.8408345,0.4004406,0.6987714
"Tnfaip3",643.2706,0.2361515,0.2809087,0.8406699,0.4005329,0.6987714
"Cep89",366.848,-0.1408869,0.1674354,-0.8414406,0.4001011,0.6987714
"Rnf2",669.1956,-0.1458509,0.1734785,-0.8407435,0.4004916,0.6987714
"Dcaf12",921.7262,-0.1078402,0.1281976,-0.8412035,0.4002339,0.6987714
"Pqlc2",188.1646,0.155164,0.1845387,0.8408213,0.4004481,0.6987714
"Agr3",52.55755,0.3510982,0.4174562,0.8410421,0.4003244,0.6987714
"Fam193a",657.0243,0.169136,0.2011413,0.8408813,0.4004145,0.6987714
"Endov",517.8955,0.1629391,0.1937436,0.8410038,0.4003458,0.6987714
"Trim39",1003.131,-0.1728326,0.2055466,-0.8408439,0.4004354,0.6987714
"Tanc2",614.9187,0.1779475,0.2116975,0.8405746,0.4005863,0.6987714
"Pabpc1l",10.96129,0.5171825,0.6146814,0.841383,0.4001334,0.6987714
"Fam149a",270.0754,-0.1464983,0.1742728,-0.8406266,0.4005571,0.6987714
"Selenos",1037.785,-0.1288966,0.1531943,-0.841393,0.4001278,0.6987714
"Zfp429",156.2419,-0.236905,0.2815302,-0.8414905,0.4000732,0.6987714
"9230112J17Rik",12.25865,-0.4662275,0.5543204,-0.8410794,0.4003035,0.6987714
"Rrp36",295.7427,0.1219235,0.145184,0.8397856,0.4010286,0.6993593
"Zfp791",85.22476,-0.2442364,0.290806,-0.8398601,0.4009868,0.6993593
"Kcnj13",12.51903,0.6613636,0.7875536,0.8397695,0.4010376,0.6993593
"Trappc2",298.7685,-0.1521763,0.1812641,-0.839528,0.4011731,0.6995291
"Gm13056",4.592189,-0.7320659,0.872131,-0.8393991,0.4012454,0.6995662
"AC159819.1",5.793834,1.024156,1.220171,0.8393543,0.4012705,0.6995662
"Tyw5",172.4734,-0.1764275,0.210244,-0.8391559,0.4013819,0.6996938
"Tagap1",589.617,0.1085559,0.129424,0.8387615,0.4016032,0.7000132
"Myg1",436.5598,0.1401441,0.1671151,0.8386081,0.4016893,0.7000968
"Fam129c",24.76594,0.4153901,0.495383,0.8385231,0.401737,0.7001135
"Trappc1",598.4016,0.1598165,0.1907115,0.8380014,0.4020299,0.7004246
"Spag8",22.96531,-0.4413434,0.5266051,-0.8380918,0.4019792,0.7004246
"Rab26os",24.34251,0.4236843,0.5055648,0.8380415,0.4020074,0.7004246
"Rbbp7",2674.604,-0.1198602,0.143062,-0.8378197,0.402132,0.700536
"Snx27",1127.739,-0.1078061,0.1287612,-0.8372562,0.4024486,0.7006222
"Lyrm1",97.57975,-0.2959529,0.3533897,-0.837469,0.402329,0.7006222
"Hsh2d",8.810695,0.5917212,0.7067321,0.8372637,0.4024444,0.7006222
"Gm26789",4.664639,0.8055799,0.9620978,0.8373161,0.4024149,0.7006222
"2310020H05Rik",23.84914,-0.6047197,0.7219933,-0.8375697,0.4022724,0.7006222
"Gm44415",10.58807,-0.7244162,0.865146,-0.8373341,0.4024048,0.7006222
"Gm49395",11.15867,0.6457817,0.7711557,0.8374207,0.4023561,0.7006222
"Bmpr2",2810.027,0.1268082,0.1514976,0.8370311,0.4025751,0.700776
"Cep192",228.0345,0.1483139,0.1772061,0.8369567,0.4026169,0.7007824
"Copa",6426.788,-0.1138117,0.1360636,-0.8364596,0.4028964,0.7011132
"Kdr",2746.759,0.190916,0.2282551,0.836415,0.4029215,0.7011132
"Zfp960",188.0851,-0.2181105,0.2607445,-0.8364912,0.4028786,0.7011132
"Rab3gap1",1274.788,-0.1074917,0.1285262,-0.8363406,0.4029633,0.7011195
"Spsb4",18.46087,0.7512769,0.8985149,0.8361318,0.4030807,0.7012574
"Rab1b",2636.245,0.138879,0.1661208,0.8360123,0.403148,0.7013079
"4930562C15Rik",17.15404,-0.5663653,0.6775792,-0.8358659,0.4032304,0.7013723
"Nckap5l",200.7755,0.2936412,0.351325,0.8358107,0.4032614,0.7013723
"Gm26672",11.8585,-0.4261302,0.5100987,-0.8353878,0.4034994,0.7017198
"4933415A04Rik",8.892594,0.6107568,0.7312406,0.8352337,0.4035861,0.7018042
"Ube2v1",2054.685,-0.1087804,0.1302557,-0.8351291,0.403645,0.7018401
"9530082P21Rik",138.4617,0.2111373,0.2528445,0.8350482,0.4036906,0.7018529
"Nt5c2",1100.882,-0.1274316,0.1526728,-0.8346713,0.4039028,0.7021554
"Klf5",419.6379,0.3729199,0.4469389,0.8343867,0.4040631,0.7022739
"Map7",994.6512,0.1730719,0.2074886,0.8341271,0.4042093,0.7022739
"Alkbh3os1",5.776388,-0.6031269,0.7231676,-0.8340072,0.4042769,0.7022739
"Cxcl9",48.73282,-0.435629,0.5222935,-0.8340693,0.4042419,0.7022739
"Bahd1",751.0031,0.1793465,0.2149451,0.8343829,0.4040653,0.7022739
"Fev",6.83323,-0.7009874,0.8404159,-0.8340958,0.404227,0.7022739
"H2-K2",159.4046,-0.1671327,0.2003385,-0.8342518,0.4041391,0.7022739
"Gm6712",12.02453,-0.5105153,0.6121112,-0.8340237,0.4042676,0.7022739
"Ppp6r1",2266.7,0.08974539,0.1076216,0.8338973,0.4043389,0.702315
"Mtch2",1899.673,-0.180565,0.2166302,-0.8335172,0.4045531,0.7025442
"Pgm2l1",227.6838,-0.2287414,0.2744481,-0.8334596,0.4045856,0.7025442
"Card10",727.0731,0.2846928,0.3415536,0.8335233,0.4045497,0.7025442
"Pigv",339.0228,-0.1434288,0.172146,-0.8331813,0.4047425,0.7026318
"Exd1",244.8701,0.2568403,0.3082854,0.8331249,0.4047743,0.7026318
"Ffar4",30.92007,-0.4043562,0.4853641,-0.8330987,0.4047891,0.7026318
"Gm7908",31.9341,-0.3341712,0.401079,-0.8331805,0.4047429,0.7026318
"Zcchc17",485.5885,-0.1808553,0.2171169,-0.8329859,0.4048527,0.7026758
"Atf4",3033.967,-0.1522112,0.1827473,-0.8329054,0.4048981,0.7026882
"Ano8",368.8497,-0.1531892,0.1839638,-0.8327137,0.4050062,0.7027493
"Neu2",227.9326,-0.414773,0.4981019,-0.8327072,0.4050099,0.7027493
"Gm1826",6.582173,-0.7810691,0.9382626,-0.8324631,0.4051476,0.7029218
"Ftsj1",305.3871,0.1390011,0.167027,0.8322072,0.405292,0.7030396
"Gm45012",6.930438,-0.6422396,0.7717101,-0.8322292,0.4052796,0.7030396
"Prkar1b",130.8557,0.1991987,0.2393992,0.8320777,0.4053651,0.7030999
"Tex30",95.46579,-0.3167684,0.3808345,-0.8317745,0.4055362,0.7033244
"B3gnt9",92.21741,-0.2721372,0.327201,-0.8317128,0.4055711,0.7033244
"Ces2b",7.436319,0.7338369,0.8826505,0.8314015,0.4057469,0.7035628
"Meltf",245.6529,0.4497173,0.5409798,0.8313014,0.4058034,0.7035921
"Sowaha",71.31379,-0.2307723,0.2776256,-0.8312358,0.4058404,0.7035921
"Thap4",478.8646,0.1842902,0.2217769,0.8309711,0.4059899,0.7037849
"Mkx",73.815,-0.3587312,0.4317648,-0.8308486,0.4060591,0.7038384
"Cfap54",29.35386,-0.5038762,0.606725,-0.8304854,0.4062644,0.7041277
"Cox7c",2497.865,-0.2181844,0.2627471,-0.830397,0.4063144,0.7041478
"Gm14206",30.35112,0.4902294,0.5904588,0.8302517,0.4063965,0.7042237
"Ift140",426.4419,0.143575,0.1730362,0.8297394,0.4066861,0.7044597
"Ints6l",7200.106,-0.4559744,0.5494477,-0.8298777,0.4066079,0.7044597
"Gon4l",1318.619,-0.1280129,0.1542716,-0.829789,0.4066581,0.7044597
"Klk1b21",23.28111,-0.6156459,0.7419443,-0.8297738,0.4066667,0.7044597
"Szrd1",1695.641,-0.1177334,0.1419218,-0.8295654,0.4067845,0.7044973
"Selenoi",511.4198,0.1609653,0.1940224,0.8296223,0.4067524,0.7044973
"Mob3a",606.5863,0.2051381,0.247405,0.8291592,0.4070143,0.7046651
"Pknox1",390.0222,0.163047,0.1966376,0.8291749,0.4070054,0.7046651
"6030458C11Rik",539.8804,-0.1437168,0.173336,-0.8291227,0.407035,0.7046651
"Cthrc1",23.94234,-0.4821469,0.5813839,-0.8293091,0.4069295,0.7046651
"Crygn",248.6444,0.2781524,0.3355635,0.8289116,0.4071544,0.7048055
"Lgals4",227.9127,-0.1717678,0.2072622,-0.8287461,0.4072481,0.7049011
"Gm44949",36.26545,-0.3412188,0.4118027,-0.8285978,0.407332,0.70498
"Pigp",707.9535,-0.1650577,0.1992402,-0.828436,0.4074237,0.7050057
"Wdr73",335.0771,0.185057,0.2233751,0.8284584,0.4074109,0.7050057
"Arhgap23",395.4531,0.1845826,0.2230042,0.8277092,0.4078352,0.7055849
"Gm49909",2116.574,0.1226574,0.1481813,0.8277519,0.407811,0.7055849
"Fgf2os",5.818992,-0.6796086,0.8212405,-0.8275391,0.4079316,0.7056851
"Zfp955b",347.6466,-0.1552849,0.1877058,-0.8272781,0.4080794,0.7058744
"Lxn",235.969,0.1532456,0.1852738,0.8271305,0.4081631,0.7059252
"Gramd2",2586.897,-0.2241956,0.2710793,-0.8270479,0.4082099,0.7059252
"Sox2",73.7513,-1.096603,1.325965,-0.8270228,0.4082241,0.7059252
"Tnrc18",1685.177,-0.244797,0.2960413,-0.8269018,0.4082927,0.7059774
"Ndrg1",2546,0.1302977,0.1576272,0.8266193,0.4084529,0.7060648
"Lmln",211.7096,-0.2325501,0.2812932,-0.8267179,0.4083969,0.7060648
"Osbpl5",881.4003,0.1274689,0.1542196,0.8265413,0.4084971,0.7060648
"Ccdc85b",439.4115,0.1358737,0.1643853,0.8265565,0.4084885,0.7060648
"Nrip3",71.91143,0.4036955,0.4885063,0.8263875,0.4085843,0.7061491
"Lrrc30",423.1772,-0.6752295,0.8174488,-0.8260205,0.4087925,0.7064423
"Gm49948",18.77686,-0.6960454,0.8427435,-0.8259279,0.408845,0.7064666
"Ocel1",489.069,-0.1134614,0.1373992,-0.8257793,0.4089293,0.706511
"Gm44243",12.16118,-0.4742429,0.5743198,-0.825747,0.4089476,0.706511
"Uxt",193.4922,0.2254862,0.2731969,0.8253613,0.4091665,0.7068125
"Gm15446",274.369,0.3295374,0.3992928,0.8253026,0.4091998,0.7068125
"Gm43267",6.328546,-0.6178128,0.7486499,-0.825236,0.4092376,0.7068125
"Gtpbp1",1154.655,0.1004168,0.1217075,0.8250665,0.4093338,0.7069122
"Nsdhl",409.4701,-0.1099479,0.1332839,-0.8249154,0.4094196,0.7069426
"Impg1",10.10453,0.7494091,0.9086882,0.8247153,0.4095332,0.7069426
"Nlrp1b",44.37739,0.2679126,0.3248621,0.8246965,0.4095439,0.7069426
"H3f3aos",32.54511,-0.4519951,0.5480026,-0.8248048,0.4094824,0.7069426
"Gm7818",17.79882,-0.3729592,0.4521868,-0.8247902,0.4094907,0.7069426
"Kctd8",119.9083,0.3103076,0.3764065,0.8243948,0.4097152,0.7070949
